task id session trial condition trialxcondition perceived_liking perceived_intensity
hedonic 15 one 7 neutral 7 54.237288 52.542373
hedonic 15 one 8 neutral 8 58.474576 51.694915
hedonic 15 one 9 neutral 9 53.389831 50.000000
hedonic 15 one 10 chocolate 1 66.949153 66.101695
hedonic 15 one 11 chocolate 2 68.644068 58.474576
hedonic 15 one 12 chocolate 3 72.033898 59.322034
hedonic 15 one 13 neutral 10 45.762712 39.830508
hedonic 15 one 14 neutral 11 42.372881 44.067797
hedonic 15 one 15 neutral 12 34.745763 39.830508
hedonic 15 one 16 neutral 13 45.762712 40.677966
hedonic 15 one 17 neutral 14 50.000000 55.084746
hedonic 15 one 18 neutral 15 50.000000 54.237288
hedonic 15 one 19 neutral 16 50.000000 12.711864
hedonic 15 one 20 neutral 17 50.000000 12.711864
hedonic 15 one 21 neutral 18 50.000000 12.711864
hedonic 15 one 22 neutral 19 32.203390 57.627119
hedonic 15 one 23 neutral 20 50.847458 45.762712
hedonic 15 one 24 neutral 21 55.932203 50.000000
hedonic 15 one 25 empty 1 50.000000 44.067797
hedonic 15 one 26 empty 2 50.000000 45.762712
hedonic 15 one 27 empty 3 50.000000 12.711864
hedonic 15 one 28 neutral 22 26.271186 65.254237
hedonic 15 one 29 neutral 23 46.610169 55.932203
hedonic 15 one 30 neutral 24 50.000000 46.610169
hedonic 15 one 31 neutral 25 50.000000 53.389831
hedonic 15 one 32 neutral 26 50.000000 53.389831
hedonic 15 one 33 neutral 27 50.000000 54.237288
hedonic 15 one 34 neutral 28 53.389831 60.169492
hedonic 15 one 35 neutral 29 55.084746 55.084746
hedonic 15 one 36 neutral 30 60.169492 55.084746
hedonic 15 one 37 neutral 31 55.084746 54.237288
hedonic 15 one 38 neutral 32 55.932203 55.084746
hedonic 15 one 39 neutral 33 55.084746 55.084746
hedonic 16 one 1 empty 1 50.000000 12.711864
hedonic 16 one 2 empty 2 50.000000 12.711864
hedonic 16 one 3 empty 3 61.864407 47.457627
hedonic 16 one 4 neutral 1 30.508475 51.694915
hedonic 16 one 5 neutral 2 43.220339 31.355932
hedonic 16 one 6 neutral 3 55.084746 30.508475
hedonic 16 one 7 neutral 4 57.627119 61.864407
hedonic 16 one 8 neutral 5 60.169492 22.881356
hedonic 16 one 9 neutral 6 58.474576 55.084746
hedonic 16 one 10 chocolate 1 87.288136 87.288136
hedonic 16 one 11 chocolate 2 87.288136 79.661017
hedonic 16 one 12 chocolate 3 87.288136 82.203390
hedonic 16 one 13 neutral 7 12.711864 87.288136
hedonic 16 one 14 neutral 8 12.711864 87.288136
hedonic 16 one 15 neutral 9 50.000000 13.559322
hedonic 16 one 16 neutral 10 31.355932 76.271186
hedonic 16 one 17 neutral 11 28.813559 72.881356
hedonic 16 one 18 neutral 12 31.355932 74.576271
hedonic 16 one 19 neutral 13 57.627119 60.169492
hedonic 16 one 20 neutral 14 50.000000 12.711864
hedonic 16 one 21 neutral 15 50.000000 12.711864
hedonic 16 one 22 neutral 16 12.711864 75.423729
hedonic 16 one 23 neutral 17 25.423729 56.779661
hedonic 16 one 24 neutral 18 39.830508 61.016949
hedonic 16 one 25 neutral 19 34.745763 68.644068
hedonic 16 one 26 neutral 20 41.525424 25.423729
hedonic 16 one 27 neutral 21 44.915254 28.813559
hedonic 16 one 28 neutral 22 67.796610 51.694915
hedonic 16 one 29 neutral 23 50.000000 19.491525
hedonic 16 one 30 neutral 24 53.389831 19.491525
hedonic 16 one 31 neutral 25 61.864407 47.457627
hedonic 16 one 32 neutral 26 68.644068 56.779661
hedonic 16 one 33 neutral 27 80.508475 64.406780
hedonic 16 one 34 neutral 28 46.610169 53.389831
hedonic 16 one 35 neutral 29 42.372881 56.779661
hedonic 16 one 36 neutral 30 42.372881 55.084746
hedonic 16 one 37 neutral 31 50.000000 12.711864
hedonic 16 one 38 neutral 32 48.305085 12.711864
hedonic 16 one 39 neutral 33 50.000000 12.711864
hedonic 17 one 1 neutral 1 39.830508 43.220339
hedonic 17 one 2 neutral 2 58.474576 39.830508
hedonic 17 one 3 neutral 3 42.372881 40.677966
hedonic 17 one 4 neutral 4 72.881356 59.322034
hedonic 17 one 5 neutral 5 74.576271 61.016949
hedonic 17 one 6 neutral 6 73.728814 61.864407
hedonic 17 one 7 neutral 7 50.000000 33.898305
hedonic 17 one 8 neutral 8 33.050847 28.813559
hedonic 17 one 9 neutral 9 30.508475 28.813559
hedonic 17 one 10 neutral 10 22.033898 28.813559
hedonic 17 one 11 neutral 11 22.033898 30.508475
hedonic 17 one 12 neutral 12 37.288136 35.593220
hedonic 17 one 13 neutral 13 72.033898 66.101695
hedonic 17 one 14 neutral 14 77.118644 61.016949
hedonic 17 one 15 neutral 15 67.796610 61.864407
hedonic 17 one 16 neutral 16 37.288136 61.016949
hedonic 17 one 17 neutral 17 61.864407 58.474576
hedonic 17 one 18 neutral 18 50.000000 58.474576
hedonic 17 one 19 neutral 19 38.135593 59.322034
hedonic 17 one 20 neutral 20 38.983051 61.016949
hedonic 17 one 21 neutral 21 28.813559 66.101695
hedonic 17 one 22 empty 1 25.423729 63.559322
hedonic 17 one 23 empty 2 38.135593 63.559322
hedonic 17 one 24 empty 3 22.881356 75.423729
hedonic 17 one 25 chocolate 1 81.355932 62.711864
hedonic 17 one 26 chocolate 2 83.898305 61.016949
hedonic 17 one 27 chocolate 3 62.711864 62.711864
hedonic 17 one 28 neutral 22 36.440678 50.000000
hedonic 17 one 29 neutral 23 37.288136 50.000000
hedonic 17 one 30 neutral 24 22.033898 61.016949
hedonic 17 one 31 neutral 25 22.033898 69.491525
hedonic 17 one 32 neutral 26 19.491525 61.864407
hedonic 17 one 33 neutral 27 12.711864 72.881356
hedonic 17 one 34 neutral 28 27.966102 70.338983
hedonic 17 one 35 neutral 29 14.406780 67.796610
hedonic 17 one 36 neutral 30 22.881356 68.644068
hedonic 17 one 37 neutral 31 46.610169 69.491525
hedonic 17 one 38 neutral 32 36.440678 61.016949
hedonic 17 one 39 neutral 33 17.796610 61.016949
hedonic 18 one 1 neutral 1 28.813559 50.000000
hedonic 18 one 2 neutral 2 39.830508 52.542373
hedonic 18 one 3 neutral 3 41.525424 61.016949
hedonic 18 one 4 neutral 4 48.305085 50.000000
hedonic 18 one 5 neutral 5 41.525424 60.169492
hedonic 18 one 6 neutral 6 40.677966 57.627119
hedonic 18 one 7 neutral 7 41.525424 50.000000
hedonic 18 one 8 neutral 8 50.847458 50.000000
hedonic 18 one 9 neutral 9 50.000000 61.864407
hedonic 18 one 10 neutral 10 40.677966 35.593220
hedonic 18 one 11 neutral 11 35.593220 55.084746
hedonic 18 one 12 neutral 12 38.135593 58.474576
hedonic 18 one 13 neutral 13 66.949153 65.254237
hedonic 18 one 14 neutral 14 66.949153 68.644068
hedonic 18 one 15 neutral 15 72.881356 70.338983
hedonic 18 one 16 neutral 16 53.389831 49.152542
hedonic 18 one 17 neutral 17 58.474576 57.627119
hedonic 18 one 18 neutral 18 57.627119 58.474576
hedonic 18 one 19 chocolate 1 72.033898 67.796610
hedonic 18 one 20 chocolate 2 66.949153 64.406780
hedonic 18 one 21 chocolate 3 73.728814 69.491525
hedonic 18 one 22 neutral 19 58.474576 57.627119
hedonic 18 one 23 neutral 20 61.016949 50.847458
hedonic 18 one 24 neutral 21 57.627119 61.016949
hedonic 18 one 25 neutral 22 50.000000 50.000000
hedonic 18 one 26 neutral 23 27.966102 19.491525
hedonic 18 one 27 neutral 24 50.000000 17.796610
hedonic 18 one 28 neutral 25 49.152542 33.898305
hedonic 18 one 29 neutral 26 53.389831 42.372881
hedonic 18 one 30 neutral 27 39.830508 38.135593
hedonic 18 one 31 empty 1 42.372881 30.508475
hedonic 18 one 32 empty 2 44.915254 26.271186
hedonic 18 one 33 empty 3 40.677966 23.728814
hedonic 18 one 34 neutral 28 50.847458 61.864407
hedonic 18 one 35 neutral 29 55.084746 58.474576
hedonic 18 one 36 neutral 30 58.474576 58.474576
hedonic 18 one 37 neutral 31 36.440678 61.016949
hedonic 18 one 38 neutral 32 38.135593 65.254237
hedonic 18 one 39 neutral 33 38.135593 61.016949
hedonic 19 one 1 chocolate 1 66.101695 60.169492
hedonic 19 one 2 chocolate 2 57.627119 61.016949
hedonic 19 one 3 chocolate 3 50.000000 50.000000
hedonic 19 one 4 neutral 1 22.033898 27.118644
hedonic 19 one 5 neutral 2 50.000000 50.000000
hedonic 19 one 6 neutral 3 50.000000 50.000000
hedonic 19 one 7 neutral 4 50.000000 50.000000
hedonic 19 one 8 neutral 5 50.000000 50.000000
hedonic 19 one 9 neutral 6 50.000000 50.000000
hedonic 19 one 10 neutral 7 65.254237 59.322034
hedonic 19 one 11 neutral 8 87.288136 72.033898
hedonic 19 one 12 neutral 9 62.711864 61.016949
hedonic 19 one 13 neutral 10 50.000000 50.000000
hedonic 19 one 14 neutral 11 50.000000 50.000000
hedonic 19 one 15 neutral 12 50.000000 50.000000
hedonic 19 one 16 neutral 13 62.711864 61.016949
hedonic 19 one 17 neutral 14 59.322034 61.016949
hedonic 19 one 18 neutral 15 50.000000 50.000000
hedonic 19 one 19 neutral 16 50.000000 50.000000
hedonic 19 one 20 neutral 17 50.000000 50.000000
hedonic 19 one 21 neutral 18 22.881356 27.966102
hedonic 19 one 22 neutral 19 50.000000 50.000000
hedonic 19 one 23 neutral 20 28.813559 27.118644
hedonic 19 one 24 neutral 21 50.000000 50.000000
hedonic 19 one 25 neutral 22 72.033898 65.254237
hedonic 19 one 26 neutral 23 63.559322 65.254237
hedonic 19 one 27 neutral 24 72.881356 62.711864
hedonic 19 one 28 neutral 25 50.000000 50.000000
hedonic 19 one 29 neutral 26 35.593220 30.508475
hedonic 19 one 30 neutral 27 31.355932 32.203390
hedonic 19 one 31 empty 1 38.135593 38.135593
hedonic 19 one 32 empty 2 50.000000 50.000000
hedonic 19 one 33 empty 3 29.661017 16.101695
hedonic 19 one 34 neutral 28 50.000000 50.000000
hedonic 19 one 35 neutral 29 50.000000 50.000000
hedonic 19 one 36 neutral 30 50.000000 12.711864
hedonic 19 one 37 neutral 31 50.000000 50.000000
hedonic 19 one 38 neutral 32 50.000000 50.000000
hedonic 19 one 39 neutral 33 50.000000 50.000000
hedonic 20 one 1 neutral 1 61.016949 60.169492
hedonic 20 one 2 neutral 2 63.559322 78.813559
hedonic 20 one 3 neutral 3 55.084746 50.000000
hedonic 20 one 4 neutral 4 40.677966 42.372881
hedonic 20 one 5 neutral 5 40.677966 54.237288
hedonic 20 one 6 neutral 6 41.525424 57.627119
hedonic 20 one 7 neutral 7 27.966102 62.711864
hedonic 20 one 8 neutral 8 20.338983 67.796610
hedonic 20 one 9 neutral 9 25.423729 72.881356
hedonic 20 one 10 neutral 10 39.830508 70.338983
hedonic 20 one 11 neutral 11 29.661017 72.881356
hedonic 20 one 12 neutral 12 33.050847 50.000000
hedonic 20 one 13 neutral 13 55.084746 49.152542
hedonic 20 one 14 neutral 14 60.169492 50.000000
hedonic 20 one 15 neutral 15 57.627119 51.694915
hedonic 20 one 16 neutral 16 27.966102 67.796610
hedonic 20 one 17 neutral 17 36.440678 57.627119
hedonic 20 one 18 neutral 18 50.000000 16.949153
hedonic 20 one 19 neutral 19 39.830508 58.474576
hedonic 20 one 20 neutral 20 55.932203 60.169492
hedonic 20 one 21 neutral 21 40.677966 61.016949
hedonic 20 one 22 chocolate 1 58.474576 51.694915
hedonic 20 one 23 chocolate 2 50.000000 50.000000
hedonic 20 one 24 chocolate 3 50.000000 22.881356
hedonic 20 one 25 neutral 22 64.406780 58.474576
hedonic 20 one 26 neutral 23 50.000000 15.254237
hedonic 20 one 27 neutral 24 43.220339 41.525424
hedonic 20 one 28 neutral 25 18.644068 64.406780
hedonic 20 one 29 neutral 26 44.915254 37.288136
hedonic 20 one 30 neutral 27 50.000000 30.508475
hedonic 20 one 31 neutral 28 61.016949 58.474576
hedonic 20 one 32 neutral 29 68.644068 63.559322
hedonic 20 one 33 neutral 30 68.644068 55.932203
hedonic 20 one 34 empty 1 50.000000 20.338983
hedonic 20 one 35 empty 2 63.559322 20.338983
hedonic 20 one 36 empty 3 50.000000 14.406780
hedonic 20 one 37 neutral 31 73.728814 69.491525
hedonic 20 one 38 neutral 32 61.016949 50.000000
hedonic 20 one 39 neutral 33 54.237288 44.915254
hedonic 21 one 1 neutral 1 50.000000 39.830508
hedonic 21 one 2 neutral 2 57.627119 40.677966
hedonic 21 one 3 neutral 3 50.000000 59.322034
hedonic 21 one 4 neutral 4 43.220339 43.220339
hedonic 21 one 5 neutral 5 50.000000 33.898305
hedonic 21 one 6 neutral 6 50.000000 33.050847
hedonic 21 one 7 neutral 7 50.000000 70.338983
hedonic 21 one 8 neutral 8 39.830508 58.474576
hedonic 21 one 9 neutral 9 50.000000 61.016949
hedonic 21 one 10 chocolate 1 68.644068 50.000000
hedonic 21 one 11 chocolate 2 76.271186 50.000000
hedonic 21 one 12 chocolate 3 74.576271 50.000000
hedonic 21 one 13 empty 1 50.000000 17.796610
hedonic 21 one 14 empty 2 50.000000 19.491525
hedonic 21 one 15 empty 3 50.000000 12.711864
hedonic 21 one 16 neutral 10 60.169492 61.016949
hedonic 21 one 17 neutral 11 50.000000 50.000000
hedonic 21 one 18 neutral 12 48.305085 58.474576
hedonic 21 one 19 neutral 13 41.525424 61.016949
hedonic 21 one 20 neutral 14 50.000000 50.000000
hedonic 21 one 21 neutral 15 50.000000 39.830508
hedonic 21 one 22 neutral 16 29.661017 65.254237
hedonic 21 one 23 neutral 17 30.508475 62.711864
hedonic 21 one 24 neutral 18 39.830508 50.000000
hedonic 21 one 25 neutral 19 50.000000 61.016949
hedonic 21 one 26 neutral 20 50.000000 40.677966
hedonic 21 one 27 neutral 21 50.000000 28.813559
hedonic 21 one 28 neutral 22 65.254237 50.000000
hedonic 21 one 29 neutral 23 61.016949 50.000000
hedonic 21 one 30 neutral 24 61.016949 38.983051
hedonic 21 one 31 neutral 25 50.000000 37.288136
hedonic 21 one 32 neutral 26 58.474576 59.322034
hedonic 21 one 33 neutral 27 50.000000 50.000000
hedonic 21 one 34 neutral 28 66.101695 72.881356
hedonic 21 one 35 neutral 29 50.000000 61.016949
hedonic 21 one 36 neutral 30 50.000000 59.322034
hedonic 21 one 37 neutral 31 47.457627 50.000000
hedonic 21 one 38 neutral 32 50.000000 38.983051
hedonic 21 one 39 neutral 33 40.677966 33.898305
hedonic 22 one 1 neutral 1 66.949153 61.016949
hedonic 22 one 2 neutral 2 61.016949 56.779661
hedonic 22 one 3 neutral 3 56.779661 34.745763
hedonic 22 one 4 neutral 4 27.118644 50.000000
hedonic 22 one 5 neutral 5 47.457627 31.355932
hedonic 22 one 6 neutral 6 50.000000 26.271186
hedonic 22 one 7 chocolate 1 65.254237 57.627119
hedonic 22 one 8 chocolate 2 60.169492 27.118644
hedonic 22 one 9 chocolate 3 49.152542 21.186441
hedonic 22 one 10 empty 1 55.932203 27.966102
hedonic 22 one 11 empty 2 57.627119 27.966102
hedonic 22 one 12 empty 3 50.000000 17.796610
hedonic 22 one 13 neutral 7 40.677966 61.016949
hedonic 22 one 14 neutral 8 44.067797 54.237288
hedonic 22 one 15 neutral 9 42.372881 57.627119
hedonic 22 one 16 neutral 10 50.000000 50.000000
hedonic 22 one 17 neutral 11 50.000000 13.559322
hedonic 22 one 18 neutral 12 46.610169 22.033898
hedonic 22 one 19 neutral 13 38.983051 34.745763
hedonic 22 one 20 neutral 14 23.728814 57.627119
hedonic 22 one 21 neutral 15 37.288136 58.474576
hedonic 22 one 22 neutral 16 44.915254 38.983051
hedonic 22 one 23 neutral 17 50.000000 50.000000
hedonic 22 one 24 neutral 18 50.000000 50.000000
hedonic 22 one 25 neutral 19 50.000000 34.745763
hedonic 22 one 26 neutral 20 50.000000 35.593220
hedonic 22 one 27 neutral 21 50.000000 27.118644
hedonic 22 one 28 neutral 22 48.305085 30.508475
hedonic 22 one 29 neutral 23 46.610169 43.220339
hedonic 22 one 30 neutral 24 50.000000 50.000000
hedonic 22 one 31 neutral 25 42.372881 44.067797
hedonic 22 one 32 neutral 26 50.000000 36.440678
hedonic 22 one 33 neutral 27 39.830508 49.152542
hedonic 22 one 34 neutral 28 42.372881 57.627119
hedonic 22 one 35 neutral 29 39.830508 55.084746
hedonic 22 one 36 neutral 30 43.220339 38.983051
hedonic 22 one 37 neutral 31 56.779661 56.779661
hedonic 22 one 38 neutral 32 50.000000 55.084746
hedonic 22 one 39 neutral 33 54.237288 63.559322
hedonic 23 one 1 neutral 1 58.474576 44.915254
hedonic 23 one 2 neutral 2 50.000000 18.644068
hedonic 23 one 3 neutral 3 48.305085 12.711864
hedonic 23 one 4 neutral 4 48.305085 12.711864
hedonic 23 one 5 neutral 5 48.305085 12.711864
hedonic 23 one 6 neutral 6 47.457627 12.711864
hedonic 23 one 7 neutral 7 56.779661 50.000000
hedonic 23 one 8 neutral 8 50.000000 12.711864
hedonic 23 one 9 neutral 9 57.627119 50.000000
hedonic 23 one 10 neutral 10 72.033898 50.000000
hedonic 23 one 11 neutral 11 68.644068 50.000000
hedonic 23 one 12 neutral 12 68.644068 50.000000
hedonic 23 one 13 neutral 13 27.966102 57.627119
hedonic 23 one 14 neutral 14 38.983051 31.355932
hedonic 23 one 15 neutral 15 38.983051 27.966102
hedonic 23 one 16 neutral 16 65.254237 57.627119
hedonic 23 one 17 neutral 17 64.406780 50.000000
hedonic 23 one 18 neutral 18 63.559322 50.000000
hedonic 23 one 19 chocolate 1 65.254237 43.220339
hedonic 23 one 20 chocolate 2 64.406780 50.000000
hedonic 23 one 21 chocolate 3 63.559322 29.661017
hedonic 23 one 22 empty 1 61.016949 42.372881
hedonic 23 one 23 empty 2 49.152542 16.949153
hedonic 23 one 24 empty 3 50.000000 20.338983
hedonic 23 one 25 neutral 19 50.000000 36.440678
hedonic 23 one 26 neutral 20 41.525424 50.000000
hedonic 23 one 27 neutral 21 35.593220 50.000000
hedonic 23 one 28 neutral 22 64.406780 50.000000
hedonic 23 one 29 neutral 23 62.711864 50.000000
hedonic 23 one 30 neutral 24 62.711864 50.000000
hedonic 23 one 31 neutral 25 50.000000 50.000000
hedonic 23 one 32 neutral 26 64.406780 46.610169
hedonic 23 one 33 neutral 27 68.644068 55.932203
hedonic 23 one 34 neutral 28 66.101695 50.000000
hedonic 23 one 35 neutral 29 66.101695 50.000000
hedonic 23 one 36 neutral 30 66.949153 50.000000
hedonic 23 one 37 neutral 31 44.067797 50.000000
hedonic 23 one 38 neutral 32 42.372881 50.000000
hedonic 23 one 39 neutral 33 43.220339 50.000000
hedonic 24 one 1 neutral 1 41.525424 63.559322
hedonic 24 one 2 neutral 2 55.932203 44.915254
hedonic 24 one 3 neutral 3 45.762712 35.593220
hedonic 24 one 4 neutral 4 37.288136 31.355932
hedonic 24 one 5 neutral 5 56.779661 27.966102
hedonic 24 one 6 neutral 6 66.101695 37.288136
hedonic 24 one 7 neutral 7 64.406780 56.779661
hedonic 24 one 8 neutral 8 61.016949 44.915254
hedonic 24 one 9 neutral 9 68.644068 55.084746
hedonic 24 one 10 neutral 10 40.677966 64.406780
hedonic 24 one 11 neutral 11 57.627119 55.084746
hedonic 24 one 12 neutral 12 53.389831 54.237288
hedonic 24 one 13 neutral 13 35.593220 61.864407
hedonic 24 one 14 neutral 14 55.084746 66.101695
hedonic 24 one 15 neutral 15 35.593220 53.389831
hedonic 24 one 16 empty 1 60.169492 42.372881
hedonic 24 one 17 empty 2 57.627119 38.983051
hedonic 24 one 18 empty 3 55.084746 25.423729
hedonic 24 one 19 neutral 16 56.779661 68.644068
hedonic 24 one 20 neutral 17 61.864407 57.627119
hedonic 24 one 21 neutral 18 57.627119 40.677966
hedonic 24 one 22 neutral 19 56.779661 37.288136
hedonic 24 one 23 neutral 20 55.084746 23.728814
hedonic 24 one 24 neutral 21 70.338983 59.322034
hedonic 24 one 25 neutral 22 41.525424 61.864407
hedonic 24 one 26 neutral 23 41.525424 58.474576
hedonic 24 one 27 neutral 24 61.016949 57.627119
hedonic 24 one 28 neutral 25 71.186441 59.322034
hedonic 24 one 29 neutral 26 50.000000 50.000000
hedonic 24 one 30 neutral 27 66.101695 41.525424
hedonic 24 one 31 neutral 28 50.000000 41.525424
hedonic 24 one 32 neutral 29 42.372881 55.084746
hedonic 24 one 33 neutral 30 61.016949 56.779661
hedonic 24 one 34 neutral 31 32.203390 60.169492
hedonic 24 one 35 neutral 32 44.067797 44.067797
hedonic 24 one 36 neutral 33 57.627119 50.000000
hedonic 24 one 37 chocolate 1 71.186441 57.627119
hedonic 24 one 38 chocolate 2 71.186441 58.474576
hedonic 24 one 39 chocolate 3 75.423729 57.627119
hedonic 25 one 1 neutral 1 56.779661 38.135593
hedonic 25 one 2 neutral 2 59.322034 55.084746
hedonic 25 one 3 neutral 3 66.101695 61.016949
hedonic 25 one 4 neutral 4 43.220339 74.576271
hedonic 25 one 5 neutral 5 43.220339 72.881356
hedonic 25 one 6 neutral 6 44.915254 74.576271
hedonic 25 one 7 neutral 7 31.355932 69.491525
hedonic 25 one 8 neutral 8 44.067797 65.254237
hedonic 25 one 9 neutral 9 44.067797 61.864407
hedonic 25 one 10 neutral 10 55.932203 36.440678
hedonic 25 one 11 neutral 11 56.779661 25.423729
hedonic 25 one 12 neutral 12 43.220339 20.338983
hedonic 25 one 13 neutral 13 68.644068 69.491525
hedonic 25 one 14 neutral 14 61.016949 38.135593
hedonic 25 one 15 neutral 15 60.169492 39.830508
hedonic 25 one 16 neutral 16 50.000000 66.949153
hedonic 25 one 17 neutral 17 50.000000 42.372881
hedonic 25 one 18 neutral 18 55.084746 45.762712
hedonic 25 one 19 chocolate 1 80.508475 72.881356
hedonic 25 one 20 chocolate 2 76.271186 72.033898
hedonic 25 one 21 chocolate 3 67.796610 50.000000
hedonic 25 one 22 neutral 19 78.813559 67.796610
hedonic 25 one 23 neutral 20 80.508475 65.254237
hedonic 25 one 24 neutral 21 79.661017 50.000000
hedonic 25 one 25 neutral 22 50.000000 61.016949
hedonic 25 one 26 neutral 23 57.627119 64.406780
hedonic 25 one 27 neutral 24 57.627119 50.000000
hedonic 25 one 28 empty 1 44.067797 22.033898
hedonic 25 one 29 empty 2 40.677966 21.186441
hedonic 25 one 30 empty 3 35.593220 17.796610
hedonic 25 one 31 neutral 25 22.033898 60.169492
hedonic 25 one 32 neutral 26 41.525424 50.000000
hedonic 25 one 33 neutral 27 50.000000 50.000000
hedonic 25 one 34 neutral 28 61.016949 70.338983
hedonic 25 one 35 neutral 29 66.101695 64.406780
hedonic 25 one 36 neutral 30 66.949153 64.406780
hedonic 25 one 37 neutral 31 44.915254 78.813559
hedonic 25 one 38 neutral 32 38.983051 73.728814
hedonic 25 one 39 neutral 33 50.000000 56.779661
hedonic 26 one 1 neutral 1 74.576271 50.000000
hedonic 26 one 2 neutral 2 50.000000 19.491525
hedonic 26 one 3 neutral 3 81.355932 59.322034
hedonic 26 one 4 neutral 4 39.830508 73.728814
hedonic 26 one 5 neutral 5 42.372881 56.779661
hedonic 26 one 6 neutral 6 46.610169 44.067797
hedonic 26 one 7 neutral 7 34.745763 43.220339
hedonic 26 one 8 neutral 8 50.000000 12.711864
hedonic 26 one 9 neutral 9 50.000000 19.491525
hedonic 26 one 10 neutral 10 68.644068 56.779661
hedonic 26 one 11 neutral 11 61.864407 60.169492
hedonic 26 one 12 neutral 12 61.864407 44.067797
hedonic 26 one 13 neutral 13 81.355932 61.016949
hedonic 26 one 14 neutral 14 66.101695 63.559322
hedonic 26 one 15 neutral 15 75.423729 33.898305
hedonic 26 one 16 chocolate 1 69.491525 55.932203
hedonic 26 one 17 chocolate 2 66.949153 37.288136
hedonic 26 one 18 chocolate 3 50.000000 22.033898
hedonic 26 one 19 neutral 16 56.779661 33.050847
hedonic 26 one 20 neutral 17 55.932203 61.016949
hedonic 26 one 21 neutral 18 56.779661 62.711864
hedonic 26 one 22 neutral 19 38.983051 62.711864
hedonic 26 one 23 neutral 20 36.440678 56.779661
hedonic 26 one 24 neutral 21 38.135593 27.966102
hedonic 26 one 25 empty 1 50.000000 16.101695
hedonic 26 one 26 empty 2 50.000000 12.711864
hedonic 26 one 27 empty 3 50.000000 12.711864
hedonic 26 one 28 neutral 22 19.491525 82.203390
hedonic 26 one 29 neutral 23 17.796610 83.050847
hedonic 26 one 30 neutral 24 50.000000 54.237288
hedonic 26 one 31 neutral 25 37.288136 57.627119
hedonic 26 one 32 neutral 26 40.677966 57.627119
hedonic 26 one 33 neutral 27 50.000000 22.033898
hedonic 26 one 34 neutral 28 27.118644 64.406780
hedonic 26 one 35 neutral 29 38.983051 63.559322
hedonic 26 one 36 neutral 30 50.000000 28.813559
hedonic 26 one 37 neutral 31 12.711864 81.355932
hedonic 26 one 38 neutral 32 12.711864 87.288136
hedonic 26 one 39 neutral 33 12.711864 60.169492
